Token	POS-Tag	OOV	Id	Index	Documento
design	NOUN	0	11	26	A produção industrial de calçados projeta um crescimento de 5 % para as vendas de fim de ano . O aumento da eficiência produtiva e o design inovador ajudaram a conquistar novos mercados no exterior .
inovador	ADJ	1	11	27	A produção industrial de calçados projeta um crescimento de 5 % para as vendas de fim de ano . O aumento da eficiência produtiva e o design inovador ajudaram a conquistar novos mercados no exterior .
ajudaram	VERB	0	11	28	A produção industrial de calçados projeta um crescimento de 5 % para as vendas de fim de ano . O aumento da eficiência produtiva e o design inovador ajudaram a conquistar novos mercados no exterior .
a	SCONJ	0	11	29	A produção industrial de calçados projeta um crescimento de 5 % para as vendas de fim de ano . O aumento da eficiência produtiva e o design inovador ajudaram a conquistar novos mercados no exterior .
conquistar	VERB	0	11	30	A produção industrial de calçados projeta um crescimento de 5 % para as vendas de fim de ano . O aumento da eficiência produtiva e o design inovador ajudaram a conquistar novos mercados no exterior .
novos	ADJ	0	11	31	A produção industrial de calçados projeta um crescimento de 5 % para as vendas de fim de ano . O aumento da eficiência produtiva e o design inovador ajudaram a conquistar novos mercados no exterior .
mercados	NOUN	0	11	32	A produção industrial de calçados projeta um crescimento de 5 % para as vendas de fim de ano . O aumento da eficiência produtiva e o design inovador ajudaram a conquistar novos mercados no exterior .
no	ADP	0	11	33	A produção industrial de calçados projeta um crescimento de 5 % para as vendas de fim de ano . O aumento da eficiência produtiva e o design inovador ajudaram a conquistar novos mercados no exterior .
exterior	NOUN	0	11	34	A produção industrial de calçados projeta um crescimento de 5 % para as vendas de fim de ano . O aumento da eficiência produtiva e o design inovador ajudaram a conquistar novos mercados no exterior .
.	PUNCT	0	11	35	A produção industrial de calçados projeta um crescimento de 5 % para as vendas de fim de ano . O aumento da eficiência produtiva e o design inovador ajudaram a conquistar novos mercados no exterior .
A	DET	0	12	0	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
escassez	NOUN	0	12	1	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
de	ADP	0	12	2	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
mão	NOUN	0	12	3	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
de	ADP	0	12	4	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
obra	NOUN	0	12	5	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
qualificada	VERB	1	12	6	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
em	ADP	0	12	7	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
mecatrônica	NOUN	1	12	8	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
e	CCONJ	0	12	9	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
automação	NOUN	1	12	10	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
tem	AUX	0	12	11	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
preocupado	VERB	0	12	12	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
os	DET	0	12	13	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
diretores	NOUN	0	12	14	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
de	ADP	0	12	15	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
indústrias	NOUN	0	12	16	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
metalúrgicas	ADJ	1	12	17	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
.	PUNCT	0	12	18	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
Empresas	NOUN	1	12	19	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
estão	AUX	0	12	20	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
criando	VERB	0	12	21	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
programas	NOUN	0	12	22	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
internos	ADJ	0	12	23	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
de	ADP	0	12	24	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
treinamento	NOUN	0	12	25	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
para	SCONJ	0	12	26	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
suprir	VERB	1	12	27	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
a	DET	0	12	28	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
demanda	NOUN	0	12	29	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
.	PUNCT	0	12	30	A escassez de mão de obra qualificada em mecatrônica e automação tem preocupado os diretores de indústrias metalúrgicas . Empresas estão criando programas internos de treinamento para suprir a demanda .
O	DET	0	13	0	O setor de celulose e papel anunciou a expansão de uma de suas maiores plantas industriais na região Centro-Oeste . O investimento bilionário deve aumentar a capacidade de exportação do país .
setor	NOUN	0	13	1	O setor de celulose e papel anunciou a expansão de uma de suas maiores plantas industriais na região Centro-Oeste . O investimento bilionário deve aumentar a capacidade de exportação do país .
